what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1512087934678
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1512087936832
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1512087937066
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1512087937098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512087937129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512087938580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512087941983
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1512087943310
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1512087943341
error,log,,,"Resource '/estacionamento' is not open.",1512087943419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512087946145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1512087946161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512087957586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512087964256
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1512087964287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088020402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088022057
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1512088022057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1512088022057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088023586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088024618
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1512088024618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1512088024618
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1512088032797
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512088033078
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1512088033219
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1512088033219
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1512088033219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512088035935
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1512088066508
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1512088066570
