what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1512151334958
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1512151334958
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1512151334958
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1512151334958
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1512151334958
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1512151334958
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1512151334958
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1512151334958
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1512151334958
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1512151334958
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1512151334958
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1512151334958
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1512151334958
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1512151334958
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1512151334958
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1512151334958
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1512151334958
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1512151334958
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1512151334958
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1512151334958
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1512151334958
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1512151334958
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1512151334958
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1512151334958
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1512151334958
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1512151334958
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1512151334958
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1512151334958
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1512151334958
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1512151334958
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1512151334958
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1512151334958
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1512151334958
started,bundle,org.eclipse.equinox.p2.touchpoint.natives,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.natives",1512151334958
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1512151334958
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1512151334958
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1512151334958
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1512151334958
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1512151334958
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1512151334958
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1512151334958
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1512151334958
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1512151334958
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1512151334958
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1512151334958
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1512151334958
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1512151334958
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1512151334958
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1512151334958
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1512151334958
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1512151334958
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1512151334958
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1512151334958
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1512151334958
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1512151334958
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1512151334958
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1512151334958
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1512151334958
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1512151334958
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1512151334958
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1512151334958
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1512151334958
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1512151334958
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1512151334958
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1512151334958
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1512151334958
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1512151334958
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1512151334958
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1512151334958
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1512151334958
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1512151334958
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1512151334958
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1512151334958
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1512151334958
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1512151334958
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1512151334958
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1512151334958
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1512151334958
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1512151334958
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1512151334958
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1512151334958
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1512151334958
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1512151334958
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1512151334958
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1512151334958
os,sysinfo,,,"win32",1512151334958
arch,sysinfo,,,"x86",1512151334958
ws,sysinfo,,,"win32",1512151334958
locale,sysinfo,,,"pt_BR",1512151334958
processors,sysinfo,,,"4",1512151334958
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1512151334958
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1512151334958
java.specification.name,sysinfo,,,"Java Platform API Specification",1512151334958
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1512151334958
java.specification.version,sysinfo,,,"1.6",1512151334958
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1512151334958
java.version,sysinfo,,,"1.6.0_23",1512151334958
java.vm.info,sysinfo,,,"mixed mode",1512151334958
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1512151334958
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1512151334958
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1512151334958
java.vm.specification.version,sysinfo,,,"1.0",1512151334958
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1512151334958
java.vm.version,sysinfo,,,"19.0-b09",1512151334958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512151335052
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151336737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512151337439
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1512151339748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151340262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151392143
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1512151397139
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1512151397186
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512151397607
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1512151397903
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1512151397966
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1512151397966
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1512151397966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151399884
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1512151429747
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1512151429840
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1512151431182
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1512151433350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151448280
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1512151452211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151454925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151472711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151472711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151488842
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1512151492058
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1512151492074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151495631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151496676
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1512151502697
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1512151508331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151508471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151521731
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512151521747
error,log,,,"No Byte Stream Services found for Nios II Console View",1512151523341
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1512151523435
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1512151523450
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x8001130, /cygdrive/c/Users/ra153277/Downloads/sdram/software/Casa_FInal/Casa_FInal.elf] return code: 4, 'other error'",1512151527635
error,log,,,"Downloading ELF Process failed",1512151527666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151527698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151528852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151538183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151539415
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1512151539415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1512151539415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151542941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151543830
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512151543955
error,log,,,"No Byte Stream Services found for Nios II Console View",1512151545234
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x8001130, /cygdrive/c/Users/ra153277/Downloads/sdram/software/Casa_FInal/Casa_FInal.elf] return code: 4, 'other error'",1512151549323
error,log,,,"Downloading ELF Process failed",1512151549355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151549355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151550509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151555222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151565598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151571450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151573260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151573260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151588973
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151589098
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1512151589114
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151589129
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151589145
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151589145
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151589145
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1512151589192
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512151591422
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151591422
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151592795
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151592873
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1512151593357
error,log,,,"No Byte Stream Services found for Nios II Console View",1512151597787
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x8001130, /cygdrive/c/Users/ra153277/Downloads/sdram/software/Casa_FInal/Casa_FInal.elf] return code: 4, 'other error'",1512151601908
error,log,,,"Downloading ELF Process failed",1512151601923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151601939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151602625
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512151611472
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1512151614950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151620629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151621785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151630989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151669859
error,log,,,"No Byte Stream Services found for Nios II Console View",1512151671060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512151683214
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1512151688162
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1512151688162
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1512151688584
error,log,,,"No Byte Stream Services found for Nios II Console View",1512151696430
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1512151707308
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1512151707323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151712050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151717777
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512151718981
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1512151725004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151729357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151743352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512151745021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151755134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151767835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151767897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151768864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512151769519
